book_id,chap_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
61168,1,0.02093460081057903,0.09762895047538038,0.00018248175585328417,0.00018248175506172106,0.0001824817549179559,0.00018248175289364027,0.00018248175570630641,0.0001824817526776514,0.00018248175587192193,0.0001824817555246197,0.6424546069566428,0.00018248175202684606,0.00018248175281395328,0.00018248175566034657,0.23606213368490211,0.00018248175610978109,0.00018248175640249716,0.0001824817546819136,0.00018248175446817987,0.00018248175182510718
61168,2,0.00021008403819757504,0.0002100840384071978,0.00021008403903558068,0.00021008403855319994,0.00021008403433393476,0.00021008403609149254,0.00021008403886646138,0.00021008403715648064,0.00021008403827738018,0.00021008403934663297,0.00021008403840835842,0.00021008403378412874,0.00021008403470837303,0.00021008403759705088,0.18022183453558896,0.00021008403819062813,0.8159966527981266,0.00021008403560177357,0.00021008403611437286,0.00021008403361372108
61168,3,0.0001785714325680709,0.00017857143286380037,0.00017857143116933497,0.0001785714308240471,0.00017857143021555479,0.00017857143068654161,0.0001785714324284602,0.00017857142885938475,0.9966071428074534,0.00017857143219047312,0.00017857143346652017,0.00017857142888841692,0.00017857143008317527,0.00017857143216328032,0.000178571431820119,0.00017857143190125733,0.0001785714330956659,0.00017857142991782517,0.0001785714308331306,0.000178571428571512
61168,4,0.00017482517874850383,0.00017482517842762994,0.00017482517854309964,0.00017482517759250495,0.00017482517535447135,0.00017482517624354087,0.23231682607013698,0.00017482517649850644,0.012339494834493769,0.00017482517815708965,0.49252334009442666,0.00017482517482820674,0.0001748251765800026,0.00017482517799531028,0.00017482517907330754,0.00017482517912393585,0.26002313616412326,0.00017482517763478815,0.0001748251771931327,0.00017482517482536207
61168,5,0.0001529052027137799,0.00015290520259313373,0.00015290520129782848,0.0001529052019372458,0.00015290519927796858,0.00015290520098409542,0.00015290520196914803,0.00015290520019272172,0.00015290521036165496,0.00015290520179275192,0.9970948011529526,0.00015290519885633198,0.00015290519975489513,0.00015290520173647,0.00015290521507205186,0.00015290520275166233,0.0001529052052919702,0.00015290520046210758,0.0001529052012245172,0.00015290519877690273
61168,6,0.0003164557040228371,0.0003164557025424907,0.00031645570034099043,0.00031645570111953433,0.00031645569800252605,0.0003164557009021929,0.24416591317132535,0.0003164556970426555,0.00031645570365440936,0.0003164557035983295,0.7501378842121054,0.0003164556964330786,0.0003164556973959645,0.0003164557028483152,0.00031645570214047607,0.00031645570361133645,0.00031645570348500754,0.00031645570109846226,0.00031645570212795885,0.0003164556962028182
61168,7,0.00014705882612757842,0.0001470588266897083,0.00014705882560439563,0.0001470588259710836,0.00014705882461286206,0.00014705882499664225,0.00014705882714955473,0.0001470588241729241,0.9633592892000318,0.00014705882624447493,0.03399365193913487,0.00014705882401902588,0.0001470588246487077,0.00014705882599374884,0.00014705882665804867,0.00014705882650679891,0.00014705882703718102,0.00014705882528532016,0.0001470588255858102,0.00014705882352948477
61168,8,0.00023041475074297245,0.00023041475105055863,0.0002304147506596073,0.00023041474956604424,0.00023041474725274307,0.00023041474913349248,0.0002304147495891509,0.00023041474720888138,0.00023041475134218326,0.00023041475097147605,0.00023041475368132503,0.0002304147465439716,0.00023041474750678728,0.00023041474999810108,0.00023041474964076078,0.9956221197595367,0.00023041475090494228,0.00023041474942590983,0.0002304147487004497,0.00023041474654397163
61168,9,0.00016181230188456412,0.00016181230078584724,0.00016181230088921128,0.00016181230066692243,0.0001618122998288488,0.00016181229903523806,0.0001618123018903759,0.00016181229807888458,0.00016181230169403377,0.00016181230131910525,0.9969255662920484,0.000161812297869904,0.0001618122985509884,0.00016181230222199117,0.00016181230183889676,0.00016181230257673935,0.00016181230169465675,0.00016181229907143082,0.00016181230031905698,0.00016181229773481247
61168,10,9.578544228500512e-05,9.578544206514335e-05,9.578544202675754e-05,9.578544174818281e-05,9.578544091427234e-05,9.578544147532152e-05,9.578544232600475e-05,9.578544098543318e-05,0.5517741656050975,0.4465016964349503,9.578544282321411e-05,9.578544827478248e-05,9.578544156670154e-05,9.578544252887664e-05,9.57854423831594e-05,9.578544224716103e-05,9.578544271745393e-05,9.578544107581693e-05,9.5785441895914e-05,9.578544061309147e-05
61168,11,0.3440997510537348,0.00019607843491015517,0.00019607843513745496,0.0001960784338387116,0.00019607843310264124,0.0001960784330512763,0.0001960784361892918,0.00019607843360606192,0.00019607843497692075,0.00019607843485709985,0.36497082064803876,0.2875960949162101,0.00019607843221755168,0.00019607843422476186,0.00019607843598709167,0.0001960784358407814,0.00019607843593891672,0.0001960784324537724,0.0001960784343111535,0.00019607843137268004
61168,12,0.00016286645225355504,0.00016286645238993027,0.0001628664520033294,0.00016286645205845006,0.00016286644988496902,0.0001628664517976252,0.00016286645229728405,0.00016286644960677603,0.00016286645170006335,0.9969055374209318,0.00016286645292674476,0.0001628664502377381,0.00016286645049808413,0.00016286645195019134,0.00016286645208875498,0.00016286645198924736,0.00016286645343842023,0.000162866450866028,0.00016286645156947524,0.00016286644951146633
61168,13,0.00016286645176198585,0.000162866451450762,0.00016286645135195888,0.00016286645123905823,0.00016286644992813444,0.00016286645130399746,0.00016286645224123264,0.0001628664505990928,0.00016286645162907535,0.996905537425567,0.0001628664526602633,0.00016286645086758495,0.0001628664502906314,0.00016286645177642715,0.00016286645216442654,0.00016286645204630402,0.00016286645214714902,0.00016286645036809263,0.0001628664510953512,0.00016286644951145666
61168,14,0.0001706484671160785,0.9967576791357403,0.0001706484668446075,0.0001706484665877793,0.0001706484647022349,0.0001706484653537818,0.00017064846798822486,0.00017064846571349646,0.00017064846719879232,0.00017064846749618927,0.00017064846787863993,0.00017064846462853034,0.00017064846541734705,0.00017064846725036527,0.00017064846819254815,0.00017064846809521607,0.00017064846765586818,0.00017064846582258485,0.00017064846615322358,0.0001706484641639362
61168,15,0.0001385041584650535,0.00013850415774674713,0.00013850415729213514,0.00013850415730794232,0.00013850415690967464,0.0001385041562425645,0.0001385041583079638,0.00013850415666165035,0.00013850415938446845,0.11627442560784883,0.6600854040865571,0.05443311834184,0.000138504156278389,0.00013850415759152215,0.00013850415857476228,0.00013850415868342625,0.16699098544462398,0.00013850415692916255,0.00013850415762957477,0.00013850415512482706
61168,16,0.0002183406152818642,0.00021834061535229814,0.00021834061428558215,0.0002183406152581055,0.00021834061227902265,0.00021834061410308091,0.00021834061555195977,0.0002183406143651025,0.00021834061616207893,0.0002183406258251043,0.9958515283041794,0.00021834062428134445,0.00021834061233002571,0.000218340615268956,0.0002183406157104522,0.00021834061514223657,0.00021834061638444343,0.00021834061283699602,0.00021834061404789497,0.00021834061135390728
61168,17,0.00011574074300012341,0.0001157407429879205,0.00011574074336606182,0.00011574074282506139,0.0001157407414928754,0.00011574074192272597,0.0001157407432297431,0.00011574074229062931,0.00011574074292185251,0.06935679433663396,0.9285598722964871,0.00011574074414353129,0.00011574074150171884,0.0001157407423583533,0.0001157407436629018,0.0001157407431537824,0.00011574074336609963,0.00011574074188884501,0.00011574074202577572,0.00011574074074086956
61168,18,0.0002040816369565437,0.00020408163618876424,0.00020408163606266695,0.00020408163546532644,0.00020408163407896403,0.0002040816343814696,0.7593442727532297,0.0002040816329184949,0.00020408163627296823,0.23698225780870433,0.00020408163814488267,0.0002040816342919212,0.00020408163332248514,0.00020408163637732646,0.00020408163633636725,0.00020408163672829617,0.00020408163732445176,0.00020408163517090928,0.00020408163539085015,0.0002040816326532173
61168,19,0.00015822785160583158,0.00015822785191545568,0.0001582278517553485,0.00015822785075113207,0.00015822784850054683,0.0001582278503679927,0.00015822785158321452,0.00015822785326201076,0.00015822785101970343,0.10420826942107878,0.16030656896056103,0.0001582278483666573,0.00015822784944227012,0.00015822785094933174,0.058032346478896386,0.0001582278518077503,0.6749211695298482,0.00015822784931449307,0.0001582278508724613,0.00015822784810144328
61168,20,0.00013586956858172792,0.0001358695673826407,0.011454396677264512,0.00013586956692427678,0.00013586956613047713,0.00013586956649618457,0.00013586956798106333,0.00013586956748931527,0.00013586956783334962,0.00013586956716559479,0.902493350206416,0.00013586956576222648,0.00013586956652770961,0.00013586956707031174,0.00013586956832084188,0.08374247047583593,0.0001358695681847132,0.0001358695665036445,0.0001358695669119776,0.0001358695652175473
61168,21,9.900990299668392e-05,9.900990296875946e-05,9.900990249840176e-05,9.900990258630291e-05,9.900990146752007e-05,9.900990179661298e-05,0.2258363274864449,9.900990186962294e-05,9.900990291286579e-05,9.900990277617291e-05,0.6730829095166014,9.900991004203004e-05,9.900990161742606e-05,9.900990286315612e-05,9.900990308019191e-05,9.900990301662099e-05,0.0993975946491836,9.900990187317442e-05,9.900990241434445e-05,9.900990099020664e-05
61168,22,0.00013020833614035593,0.0001302083356321614,0.00013020833581857286,0.00013020833566858327,0.0001302083350312869,0.0001302083346758205,0.6661735164622336,0.0001302083350059508,0.00013020833584380146,0.00013020833635582583,0.3314827335022639,0.00013020833370030086,0.00013020833399046377,0.00013020833541655386,0.00013020833619650823,0.00013020833666998045,0.00013020833637101325,0.00013020833429980036,0.00013020833535207956,0.0001302083333334583
61168,23,0.0002192982489152176,0.12340173889208117,0.0002192982501344825,0.00021929824926379113,0.0002192982473653378,0.00021929824883902516,0.8726508926314102,0.00021929824710557836,0.00021929825023263565,0.00021929825019902476,0.0002192982503995724,0.00021929824759685826,0.00021929824645833777,0.00021929824947232636,0.00021929824965169766,0.00021929824916568707,0.00021929825037223552,0.0002192982483655653,0.00021929824735709966,0.00021929824561421024
61168,24,0.00025773196465932034,0.0002577319648501743,0.0002577319651431636,0.00025773196403937494,0.00025773196368486273,0.00025773196657555666,0.00025773196542616813,0.00025773195939463966,0.00025773196324720105,0.00025773196653553176,0.4785650096416355,0.00025773195880841925,0.00025773196140576357,0.00025773196497542647,0.5167958150126619,0.000257731964006211,0.0002577319650839181,0.00025773196105053367,0.00025773196805311356,0.00025773195876322417
61168,25,9.652509856329864e-05,9.652509848830206e-05,9.652509884274175e-05,9.652509790447382e-05,9.652509711753468e-05,9.652509731080139e-05,0.12139861737220194,9.652509769954972e-05,9.65250986845292e-05,9.652509861033893e-05,9.652509908091725e-05,9.652509778472274e-05,9.652509792593895e-05,9.652509812150516e-05,0.09686616490693882,9.652509854171849e-05,0.7800942910537133,9.652509767751309e-05,9.652509826679901e-05,9.652509652522057e-05
61168,26,0.00012690355571628832,0.00012690355574619802,0.00012690355586689352,0.0001269035547662422,0.0001269035540703869,0.0001269035542129412,0.00012690355613493039,0.00012690355476980127,0.00012690355566455103,0.00012690355570995512,0.2874672215264969,0.0001269035541490826,0.0001269035544822542,0.0001269035557597094,0.3446709363469523,0.000126903555777729,0.3657044816898171,0.00012690355489999985,0.0001269035557071975,0.00012690355329963453
61168,27,0.00011655011880473024,0.00011655011974302385,0.00011655011888790718,0.00011655011904990114,0.00011655011737171645,0.00011655011812454784,0.00011655011918734977,0.00011655011726918231,0.00011655011938172818,0.00011655011948484492,0.7823026038119193,0.00011655011922190862,0.00011655011774495543,0.00011655011886384752,0.2155994940538045,0.00011655011945698658,0.00011655011928339058,0.00011655011785911491,0.00011655011799093977,0.00011655011655023217
61168,28,0.00014326647836017368,0.000143266478562765,0.00014326647969609992,0.00014326647808270623,0.00014326647755337268,0.00014326647709356425,0.0001432664791485165,0.0001432664782203313,0.00014326647824794726,0.03841317775387298,0.499129112279119,0.00014326647762467773,0.00014326647762362413,0.00014326647859270607,0.10314408291643846,0.35702136340183027,0.000143266479164403,0.00014326647679025582,0.00014326647833315495,0.00014326647564488008
61168,29,0.00020408163663076286,0.0002040816358170351,0.6016829732782698,0.00020408163626891974,0.00020408163337200765,0.0002040816372547804,0.00020408163720006344,0.00020408163480807798,0.0002040816364025392,0.00020408163713511634,0.3946435572791527,0.0002040816330314635,0.00020408163338567225,0.00020408163647515326,0.00020408163673521235,0.00020408163635813258,0.00020408163744296858,0.00020408163591786424,0.00020408163568840963,0.00020408163265320464
61168,30,0.00017064846705330656,0.0001706484666684211,0.0001706484669368633,0.0001706484666252468,0.00017064846471619366,0.00017064846679132884,0.9967576791381033,0.0001706484653281856,0.00017064846669569508,0.0001706484668279363,0.00017064846811076927,0.00017064846427304164,0.00017064846514711855,0.00017064846737319743,0.00017064846735395038,0.00017064846688846135,0.0001706484677805002,0.00017064846618795106,0.00017064846697453022,0.00017064846416393434
61168,31,0.00025000000407622,0.0002500000037014523,0.00025000000367633317,0.6730738728731367,0.00025000000086241404,0.00025000000251191847,0.00025000000564243493,0.0002500000002602166,0.00025000000353321225,0.0002500000040635595,0.32242612707286056,0.0002500000000267266,0.000250000002196558,0.0002500000042438136,0.00025000000406774154,0.0002500000045753179,0.0002500000054332245,0.00025000000195698406,0.00025000000317444286,0.0002500000000001178
61168,32,0.00019920319020054974,0.00019920318992124947,0.9962151394010225,0.00019920318954995346,0.00019920318793835938,0.00019920318832807886,0.00019920319115734547,0.00019920318773393287,0.0001992031899372901,0.00019920319160567662,0.0001992031909965481,0.0001992031877748105,0.00019920318843636572,0.0001992031897881472,0.00019920318985404214,0.00019920319020829243,0.00019920319071423456,0.00019920318838434855,0.00019920318919717313,0.00019920318725106018
61168,33,0.3482748366331819,8.741258925024382e-05,8.741258906310347e-05,8.741258922433512e-05,8.74125880566701e-05,8.741258891443964e-05,8.741258937599821e-05,8.741258791012616e-05,8.741258921908093e-05,8.741258977404641e-05,0.505055120638718,8.741258761304403e-05,8.741258884412696e-05,8.741258929858651e-05,8.741258936365373e-05,8.741258901939731e-05,0.1451840287178554,8.741258846864904e-05,8.741258943657538e-05,8.741258741270382e-05
61168,34,0.3597126587264611,0.00015432099027256523,0.0001543209909393972,0.00015432098994702553,0.0001543209882751441,0.00015432098915787407,0.00015432099138720597,0.00015432099010878709,0.0001543209905304977,0.00015432099001782998,0.6375095634542538,0.00015432098860409732,0.0001543209892000291,0.00015432099021763684,0.0001543209910386516,0.00015432099088470483,0.00015432099158014124,0.0001543209887322483,0.00015432099073680206,0.00015432098765450373
61168,35,0.000328947373593898,0.00032894737286509373,0.00032894737271568764,0.00032894737181669837,0.0003289473692884189,0.0003289473713529524,0.00032894737396884933,0.00032894736941677506,0.0003289473727877555,0.00032894737275767716,0.0003289473745861694,0.0003289473684215502,0.9937499999318574,0.000328947372514889,0.00032894737374773296,0.0003289473736936015,0.00032894737406182183,0.00032894737034676075,0.00032894737178521644,0.00032894736842109035
61168,36,0.0003731343362568439,0.07748922083007195,0.000373134335538032,0.00037313433441213027,0.00037313433074592545,0.0003731343326331996,0.0003731343366901801,0.0003731343316752384,0.0003731343342619629,0.00037313433430264325,0.47150129019090964,0.00037313432841056367,0.0003731343318337535,0.00037313433494193704,0.0003731343370022714,0.00037313433499797035,0.0003731343376769318,0.00037313433093690094,0.4446662053083436,0.00037313432835841344
61168,37,0.00036231884752824104,0.00036231884998329353,0.0003623188464696401,0.0003623188459397808,0.00036231884175510305,0.0003623188433526888,0.0003623188471898387,0.00036231884484970423,0.00036231884820703156,0.00036231884760523734,0.0003623188475608214,0.0003623188405798592,0.00036231884190316647,0.993115941932777,0.0003623188499771165,0.00036231884636472145,0.0003623188473475217,0.00036231884358766433,0.00036231884644141076,0.0003623188405798585
65238,1,0.00012820513094164378,0.00012820513016417913,0.00012820512986586648,0.00012820513011631212,0.00012820512856598452,0.00012820512991612923,0.0001282051314608554,0.0001282051304768425,0.00012820513063718452,0.05115078021123814,0.12409372609592614,0.00012820512851780913,0.00012820512903645936,0.00012820513113843233,0.0001282051314987094,0.00012820513120030344,0.8225760064824174,0.00012820512916999257,0.00012820512950620922,0.0001282051282052611
65238,2,0.00014164306258754577,0.0001416430630551996,0.00014164306183871625,0.0001416430614905248,0.00014164306037847425,0.00014164306115442254,0.9973087818309718,0.0001416430600179347,0.00014164306172158813,0.0001416430622915041,0.0001416430634236338,0.0001416430596955805,0.00014164306020217072,0.00014164306256050433,0.00014164306232219276,0.00014164306224452111,0.00014164306295960186,0.00014164306036990108,0.00014164306122404875,0.00014164305949016933
65238,3,0.00015479876494823067,0.00015479876529683203,0.00015479876489248314,0.00015479876425587188,0.0001547987638840205,0.0001547987652648301,0.019745535375137444,0.00015479876312240486,0.00015479876543419359,0.00015479876566501088,0.205488996238163,0.00015479876169296355,0.0001547987629835586,0.00015479876557796153,0.00015479876517441338,0.3799125561115079,0.39237613204877847,0.00015479876274423075,0.00015479876386592203,0.0001547987616101137
65238,4,0.00020408163759982607,0.00020408163539252681,0.00020408163679377407,0.00020408163483782245,0.00020408163406141465,0.00020408163502345415,0.00020408163736931043,0.00020408163372060675,0.0002040816367584592,0.00020408163645772227,0.9961224489188443,0.000204081632891716,0.00020408163562304774,0.00020408163703100003,0.00020408163700300888,0.0002040816370388174,0.0002040816369909883,0.00020408163511143886,0.00020408163879740725,0.00020408163265325568
65238,5,8.196721507127182e-05,8.196721436421926e-05,8.19672146131346e-05,8.19672141184557e-05,8.196721386299059e-05,8.196721388107767e-05,8.196721482308225e-05,8.196721374252864e-05,8.196721462535328e-05,8.196721467642674e-05,0.8841473733154797,8.196721322284896e-05,8.196721355245629e-05,8.196721501927017e-05,8.196721487447384e-05,8.196721524790222e-05,0.11437721682734835,8.196721372040418e-05,8.196721464140468e-05,8.196721311484189e-05
65238,6,0.00011111111407669612,0.00011111111342937104,0.00011111111266904437,0.00011111111314163463,0.00011111111276798084,0.00011111111265804655,0.00011111111396714085,0.00011111111270042611,0.0001111111131202466,0.00011111111323846555,0.29634185906435656,0.00011111111202932825,0.0001111111115861145,0.00011111111371269704,0.00011111111358807445,0.00011111111393917556,0.701658140902179,0.0001111111121213936,0.00011111111360722523,0.00011111111111123634
65238,7,0.0001154734430486988,0.00011547344273501962,0.00011547344252466337,0.00011547344218618839,0.00011547344162853672,0.00011547344239262038,0.00011547344275227653,0.00011547344165559156,0.00011547344258756917,0.00011547344253346367,0.00011547344335027161,0.00011547344112462908,0.00011547344183024441,0.997806004595166,0.0001154734428208962,0.00011547344308644985,0.00011547344311508317,0.00011547344187197225,0.00011547344248119961,0.00011547344110858539
65238,8,0.00011210762591173084,0.00011210762628896622,0.00011210762516597106,0.00011210762481177442,0.00011210762523184346,0.00011210762586207971,0.0001121076256739832,0.00011210762483640987,0.00011210762552659431,0.00011210762503736407,0.25616690224767885,0.00011210762376235197,0.00011210762388329422,0.00011210762520382746,0.00011210762557374183,0.00011210762629772991,0.7418151605005392,0.0001121076242985509,0.00011210762509724181,0.00011210762331849571
65238,9,0.00012886598179674924,0.00012886598229515625,0.00012886598099592401,0.00012886598102196875,0.00012886597987791642,0.00012886598102170265,0.00012886598212793975,0.0001288659804472206,0.00012886598146595046,0.00012886598194443983,0.24132391608331136,0.0001288659808518258,0.00012886597990361578,0.00012886598180597203,0.00012886598185637456,0.5805224031807122,0.17596295905782677,0.0001288659802965211,0.0001288659810588621,0.00012886597938156265
65238,10,9.090909318179673e-05,9.090909285333386e-05,9.090909312742402e-05,9.090909234173203e-05,9.09090913031977e-05,9.090909204933255e-05,9.090909308158874e-05,9.090909224098314e-05,9.090909347205215e-05,9.090909242327649e-05,0.5355041255808884,9.090909139732224e-05,9.090909167207152e-05,9.090909230621e-05,9.0909093003088e-05,0.31240789477616454,0.15054252507288227,9.090909158999218e-05,9.090909311223108e-05,9.090909090922849e-05
65238,11,0.00020161290720697775,0.00020161290737262413,0.00020161290602096075,0.0002016129070079626,0.00020161290492188346,0.0002016129064829746,0.00020161290748317104,0.00020161290387058208,0.00020161290604696808,0.00020161290661690895,0.07088378420216289,0.00020161290356561433,0.00020161290431425165,0.00020161290664310312,0.00020161290724755653,0.9254871834905011,0.00020161290790075617,0.0002016129053141608,0.00020161290609345918,0.00020161290322596965
65238,12,0.00010526315986326564,0.00010526316023636333,0.00010526316008070768,0.00010526315994101181,0.00010526315905749202,0.00010526316011114557,0.00010526316009184025,0.00010526315825536191,0.0001052631592774155,0.00010526315972254443,0.5287416523674011,0.00010526315810694306,0.00010526315848188855,0.00010526316013736235,0.00010526315967645209,0.46936361076281746,0.00010526316030204929,0.00010526315893140044,0.0001052631596132173,0.00010526315789483617
65238,13,0.00020920502466097545,0.00020920502454265378,0.00020920502301188516,0.0002092050243709422,0.00020920502255351953,0.00020920502349267483,0.00020920502537060187,0.00020920502324569534,0.00020920502473342753,0.000209205023905632,0.36701111181791074,0.00020920502120101714,0.00020920502271065458,0.00020920502534502755,0.00020920502437515493,0.6292231977563125,0.00020920502542417748,0.0002092050221778375,0.00020920502373387322,0.00020920502092068718
65238,14,0.0001305483055587423,0.00013054830550201447,0.00013054830484087053,0.00013054830507439378,0.0001305483037433443,0.013428732847792512,0.00013054830594960533,0.0001305483035234362,0.00013054830527974845,0.00013054830559541895,0.34725258984193724,0.00013054830324713283,0.00013054830389961971,0.00013054830519968955,0.00013054830567150232,0.6370993561292783,0.00013054830609606898,0.00013054830431197668,0.00013054830462611413,0.00013054830287219057
65238,15,8.620689881214782e-05,8.620689841812304e-05,8.620689802640048e-05,8.620689809245966e-05,8.620689703127614e-05,8.620689813784094e-05,8.620689843192659e-05,8.620689698837706e-05,8.620689836023429e-05,8.620689810573688e-05,0.9983620689383702,8.620689694894178e-05,8.62068970717432e-05,8.620689817197734e-05,8.620689882368321e-05,8.620690026416376e-05,8.620689835068831e-05,8.620689736647049e-05,8.620689767591642e-05,8.620689655180452e-05
65238,16,0.009007995393171915,9.276437974337643e-05,9.276437990753552e-05,9.276437966328593e-05,9.276437887623007e-05,9.276437947263014e-05,9.276438060172839e-05,9.27643796884947e-05,9.276437988701835e-05,9.276438044073334e-05,0.9893222457719424,9.276437861299968e-05,9.276437900200539e-05,9.27643797736328e-05,9.276438084519606e-05,9.276438044060482e-05,9.276438067811065e-05,9.276437930781718e-05,9.27643794656414e-05,9.276437847878977e-05
65238,17,0.00011389521859302274,0.00011389521808743329,0.00011389521832893123,0.00011389521792522963,0.00011389521670696304,0.00011389521747396185,0.00011389521880822704,0.00011389521704062251,0.00011389521821327078,0.00011389521803742276,0.038565975506971245,0.00011389521703188237,0.000113895217103222,0.00011389521811877911,0.00011389521838441662,0.9593839105728413,0.00011389521886405646,0.00011389521719339975,0.00011389521787563442,0.00011389521640100548
65238,18,9.487666220325991e-05,9.487666200657998e-05,0.13556807630491527,9.487666141905809e-05,9.487666076433697e-05,9.487666165129124e-05,9.487666238660985e-05,9.487666100106536e-05,9.487666206825908e-05,9.487666193196712e-05,0.47953491286831734,9.487666083977269e-05,9.487666192850444e-05,9.487666199097624e-05,9.487666238653927e-05,0.38328410757859666,9.487666262750506e-05,9.487666091783209e-05,9.487666170547734e-05,9.487666034164163e-05
65238,19,0.00010288066058824677,0.00010288066124512481,0.0001028806602685308,0.00010288066065356316,0.0001028806587493795,0.00010288066017053207,0.00010288066143970419,0.00010288065889079389,0.00010288066036056021,0.00010288066033098289,0.8406077764796043,0.00010288065852283176,0.0001028806591189001,0.00010288066055857739,0.00010288066070786698,0.15754037163999773,0.00010288066092349076,0.00010288065943496738,0.00010288065999760411,0.00010288065843633257
65238,20,0.0001655629184888541,0.00016556291729085578,0.0001655629164663679,0.00016556291657123196,0.00016556291598886154,0.00016556291654059072,0.00016556291824119067,0.0001655629145201602,0.0001655629175837459,0.0001655629175238446,0.4621631649851076,0.00016556291405557535,0.00016556291477567303,0.00016556291697931638,0.0001655629185053718,0.04862219742397203,0.4864000680110383,0.00016556291613733628,0.00016556291630565775,0.0001655629139075142
65238,21,0.00010683760921236078,0.00010683760890340549,0.00010683760833339041,0.00010683760838692982,0.00010683760712126587,0.00010683760789497758,0.00010683760895724915,0.00010683761152312792,0.00010683760894101078,0.00010683760915894486,0.5019946650832657,0.00010683760693920916,0.00010683760757626997,0.00010683760871108985,0.00010683760920061807,0.22753119265986485,0.2686579029132337,0.00010683760742358789,0.00010683760851446779,0.00010683760683774152
65238,22,8.488964532674843e-05,8.488964498535371e-05,8.488964485631188e-05,8.488964472923858e-05,8.488964380322524e-05,8.488964468303494e-05,8.488964545895825e-05,8.488964493976843e-05,8.488964521396625e-05,8.488964503886559e-05,0.5958219737333666,8.48896439468063e-05,8.48896441065911e-05,8.488964507098582e-05,8.488964536475814e-05,8.48896457513875e-05,0.40265001266049166,8.488964406638007e-05,8.48896453360093e-05,8.488964346358827e-05
65238,23,0.3804401899861242,0.0001179245305849724,0.00011792452976947195,0.0001179245299750126,0.0001179245290184676,0.00011792452958364476,0.00011792453088478828,0.00011792452889336701,0.00011792453066549412,0.00011792453018827962,0.6174371684766773,0.000117924528362189,0.00011792452873716925,0.00011792453042605107,0.00011792453110260737,0.00011792453091122555,0.00011792453116229528,0.00011792452909719845,0.00011792452953427696,0.00011792452830202469
65238,24,0.00014204545807970482,0.00014204545735547214,0.0001420454567171979,0.00014204545647115196,0.00014204545503374217,0.00014204545611207117,0.00014204545779535386,0.00014204545633556096,0.00014204545721008065,0.04364932783756432,0.5139561016517656,0.0001420454559308772,0.00014204545570976543,0.00014204545658147566,0.13323752963562802,0.00014204545789936853,0.3068843135709141,0.00014204545526446338,0.00014204545708603177,0.00014204545454565
65238,25,0.0001234567928921765,0.00012345679261114708,0.00012345679215394818,0.00012345679138640815,0.000123456790394908,0.00012345679183117697,0.00012345679295137408,0.0001234567917082086,0.00012345679242905012,0.0001234567921743082,0.9976543209513157,0.00012345679024854646,0.00012345679076026419,0.0001234567924046289,0.0001234567928922972,0.00012345679309952413,0.00012345679538522118,0.00012345679099506793,0.00012345679224251208,0.00012345679012357733
65238,26,0.00021834061496565145,0.00021834061474224417,0.00021834061337182504,0.00021834061413242986,0.00021834061309981685,0.00021834061313108616,0.00021834061641744912,0.0002183406126227935,0.00021834061488084673,0.00021834061503553392,0.4608354207374804,0.0002183406116249586,0.000218340611777393,0.0002183406154207468,0.00021834061565814266,0.5352344482107182,0.00021834061673164758,0.00021834061272606615,0.00021834061410875032,0.00021834061135395577
65238,27,0.00011494253124308868,0.0001149425305536743,0.00011494253051142555,0.00011494253023517872,0.00011494252970681911,0.00011494253052248116,0.9273421479621844,0.00011494252928996433,0.0001149425305124347,0.00011494253049537293,0.07058888649281599,0.00011494252889455424,0.00011494252949941923,0.00011494253056444649,0.0001149425307772036,0.00011494253129185692,0.00011494253124854958,0.00011494252993179923,0.00011494253098571094,0.00011494252873569864
65238,28,0.000263157900668189,0.0002631578998232236,0.00026315790087539075,0.0002631578991915269,0.00026315789629873003,0.0002631578985616413,0.00026315790308531847,0.0002631578978458403,0.00026315789911582577,0.0002631579005358922,0.6164184661827933,0.0002631578987784177,0.0002631578957709623,0.0002631578993577282,0.20611689880405115,0.07301286301961818,0.10024124561212067,0.0002631578977139905,0.0002631578990567799,0.0002631578947371781
65238,29,0.16562495733507185,0.00025510204642371806,0.00025510204502968007,0.00025510204592381515,0.00025510204134228154,0.0002551020469196978,0.22047317043875952,0.0002551020419262785,0.00025510204717129584,0.00025510204766998216,0.3742586297011995,0.0002551020409808425,0.00025510204205914235,0.00025510204559682324,0.00025510204601515544,0.23556160981138485,0.0002551020473968482,0.0002551020434164992,0.0002551020448954423,0.00025510204081662227
65238,30,0.00020242915414111804,0.00020242915471394512,0.00020242915214839518,0.0002024291532444062,0.00020242915075509106,0.00020242915188666658,0.00020242915440937015,0.00020242915169022913,0.00020242915348393144,0.00020242915411786618,0.996153846097351,0.00020242915006309437,0.00020242915168882625,0.00020242915397963653,0.0002024291546424566,0.00020242915393940206,0.00020242915515020508,0.00020242915095474866,0.00020242915184185765,0.000202429149797764
65238,31,0.0005952381053914378,0.0005952381086622806,0.0005952381026805795,0.000595238102724125,0.0005952380955594225,0.0005952381024218915,0.0005952381079587168,0.0005952380989824074,0.6404436172171919,0.0005952381064623681,0.3488420969313025,0.0005952380959459664,0.000595238099143382,0.0005952381050547002,0.0005952381092695776,0.0005952381087019131,0.0005952381073680786,0.0005952380977614576,0.0005952381021788979,0.0005952380952385466
