term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
trapper,-9.091662817150411e-05,6.489530991071511e-05,-0.0006420105801984002,-0.00022537339864620774,0.00032185504131747246,0.00011823011743971255,0.0011313723493026856,-0.0007741553195227811,-0.00016337205005757907,-0.00046832169158356267
trappings,-0.00034784100955580563,0.00025647072994573083,-0.002356137517176966,-0.0007468627239334253,-0.005304342812925128,0.0002134557633929501,-0.0009495656229386075,0.0006050210180676178,-0.0002957906891443127,-0.00036629773572653137
themand,0.000583285647277915,-0.00023226803871377082,0.000265939292920344,9.164420566094706e-05,0.00023048615245420002,0.0027380985074122585,-0.0002582611075023034,0.00021353938779319152,9.52548132924029e-05,-0.0006411332109206231
thelet,-0.00013807666711015078,0.00012189171909332705,-0.001112371430489642,-0.0003209816249633857,0.0009836225468054928,-0.00031230675894711104,0.0013519812059263195,-0.0022363834748434564,0.0002985000748366508,9.031753010383494e-05
thefts,-0.00018052297783065183,0.00014292245407950417,-0.0012931990420594753,-0.0003442439928397787,-0.0024435761802772743,0.00019074177390505394,-0.0003140851329320622,9.506657571626687e-05,1.5644936327880838e-05,-0.00024470303761333696
roulette,0.00046308389461040386,-0.0001670794272603656,-1.7529035025616733e-05,0.0026190192903554283,-0.00022334997328706373,-0.0011659060807680654,0.00017602891712383575,0.0001418030998218088,0.0002628179294141169,-0.002522730468351953
treatyan,-3.957259058123862e-05,3.681616229741726e-05,-0.00031672124067212845,-7.67045678201663e-05,0.00039051452847815664,-8.582605246370419e-05,0.00014737885378489655,-0.0005687092805385389,8.238423088656298e-05,8.99789937177142e-05
semicircle,-5.426198415120619e-05,5.9448618637352924e-05,-0.00040222879527023863,-9.028715507593957e-05,0.00045173201184592793,-0.00010257595956334707,8.532029042305483e-05,-0.0005363289014387018,2.825544129349516e-05,0.00010511257517388699
tregellis,-3.8319030171911305e-05,4.854499678541388e-05,-0.0002635017910695607,-4.436474332950454e-05,0.00022358336126776168,-7.539254121614862e-05,0.00014782700139920332,-0.0002796779318345088,-3.990892168118158e-05,2.1917055847979226e-05
roos,-0.0002661960782913022,0.00015927375969975943,-0.0017917901585124461,-0.0004922999122095238,-0.003520224902443905,2.0030640118269737e-05,-0.0008384527034436634,0.0001244820875400126,-2.078352490757095e-05,0.00025222315369739177
trepidationfor,-0.0001127952572712422,0.00010535430016294382,-0.0007569314244968451,-0.0002610200197402513,0.00037343076339074114,0.00032279021350172963,0.001484952612177531,-0.0008111082078381875,-0.00028923971197523945,-0.0007730224674624785
trepoff,-0.00017001793539249234,0.00018458027083261558,-0.0010587310989351166,-0.00023951830874021837,0.0013358844042034163,-0.00033455958136280827,0.0006910844162495744,-0.002330082127997186,0.00036787898075271784,0.00012245907266380195
trespasser,-4.184623747923031e-05,3.858472158465002e-05,-0.0003394652821221616,-7.376473221454084e-05,0.00030914449000279666,-6.079592282748461e-05,0.00020998346182910335,-0.0005205558323214767,6.467112493725251e-05,-4.519392628250207e-05
thatperhaps,0.0015876684232538861,-0.0005823477844749627,0.0007643811229999745,0.0026781904930655077,5.307774126261145e-05,-0.0002960517116519249,-0.0007330120202239024,0.0004465811028983711,-0.0002099217781252397,0.002494705488712795
thatone,-0.0002955118585238639,0.0008921122027328986,0.00047422534475189613,8.726569464411095e-06,-3.6630511745749353e-06,-5.4730723587698615e-06,0.0001590443661405163,-0.00017431747478526498,-0.0002775418922842402,-0.00042941579495946153
trevelyan,-0.0007037659631425261,0.0008041503559964977,-0.007636863663309465,-0.0008430905511340056,0.008666961375754768,-0.001986441856416135,0.00474076048045116,-0.014515481260235946,0.0018092394867240853,0.0006972129984769219
trevelyans,-4.6917730876165184e-05,5.36100237330963e-05,-0.0005091242442205944,-5.620603674226222e-05,0.0005777974250502783,-0.00013242945709439967,0.00031605069869672186,-0.0009676987506823306,0.00012061596578159585,4.648086656512696e-05
treves,0.0035809270662547758,-0.0013411894925224655,0.0024162659653400582,-0.0003959810743557933,2.8057123065960142e-05,0.0020278469034770126,-0.0011218577435567368,1.1964197569311071e-05,-0.001737064264932654,0.01535419181042651
roomwho,0.0013505280089489093,-0.000510654788830685,0.0006778523715124196,0.003236224338688054,-0.00028719870090528884,-0.0009623159454996367,-0.00036567523476380815,0.0002470009608658357,2.7203504753706683e-05,-0.0003657381832710184
thatles,0.0006803329020691173,-0.00025556077392482033,0.00019078628239321293,3.621281026606557e-05,0.00038113600371191003,0.004782265073780302,-0.0002865345945596687,0.00041032287558330136,0.00028798566371003836,-0.002706486780049544
trevor,-0.0009509077203997033,0.0010521514940137655,-0.006404292889396301,-0.0017115046986519607,0.0038004440996362715,-0.0012607300005194964,0.006771638178525598,-0.005989716163737205,0.00019445610250528697,0.0019049703777414256
roomthis,0.0006352680726422184,-0.0002673079967866722,0.0002149880806574486,6.50675066412986e-05,0.00029493352168422977,0.0028840166601994924,-0.00035829729366212445,0.00019091606320113328,0.0001416503159753982,-0.00038238619874237165
trevors,-4.32230781999868e-05,4.782506790971639e-05,-0.00029110422224528623,-7.779566812054402e-05,0.00017274745907437544,-5.7305909114522725e-05,0.00030780173538752666,-0.0002722598256244191,8.838913750239695e-06,8.658956262461113e-05
roomor,-0.00014854641858865245,0.00011471935836165481,-0.0010835078089707056,-0.00025786105576655616,0.001041210251648032,-0.0001573830566789958,0.0008980910477403377,-0.0022151168438311257,7.796035055863069e-05,3.0353161105900534e-05
tribeand,-4.691849959758832e-05,3.369222140417142e-05,-0.0003903252115309536,-5.01631574930794e-05,0.00023543115682465662,-7.281278042642918e-05,0.00011778968866969955,-0.0003702409764265082,8.300758209751698e-05,-0.00012730201670214703
roomyou,-5.426198415120619e-05,5.9448618637352924e-05,-0.00040222879527023863,-9.028715507593956e-05,0.0004517320118459278,-0.00010257595956334703,8.532029042305487e-05,-0.0005363289014387018,2.825544129349534e-05,0.00010511257517388716
thatpursuing,-0.0002086789782230195,0.00013520110464828873,-0.0014015420234782766,-0.00035307734162820205,-0.0029370959400772875,4.2727038907428026e-05,-0.0007450626210907185,0.0002238272135123694,3.254586282089007e-05,-1.80201983656448e-05
thatyes,0.0007120656061817415,-0.00026556761138791287,0.00021739135800821362,0.002595168724739261,-0.0002118664493491756,-0.0009880707147645687,-3.960417021505513e-05,0.0002954202351013224,5.7192150717162096e-05,-0.0011818963705664555
thatunless,0.0011451952901323083,-0.0004449437044981051,0.0006057045214154971,0.00244716230362329,-0.00015519474859656654,-0.0005512264134826262,-0.00039719156965541743,0.00021892651548499468,9.250418170724764e-05,0.000539143538240322
rosewood,0.0008280840842440037,-0.0003385172846099997,0.0003178520376867614,0.002791395769217356,-0.00018541047259745843,-0.0008978292346439754,-0.00012041546356443802,4.598672971084189e-05,0.0002049770375977942,-0.0010354984791671412
trek,-0.00021386808169431313,0.0001494164068864077,-0.0014667692790390494,-0.0004867699424639676,-0.0026482229065467023,3.869312079709582e-05,-0.00043538366201009547,0.00027446932036551743,-7.980326928252795e-05,0.0002588719983773442
thatwhere,-0.0014441224312505797,0.00468015994159078,0.0031738537878160506,-3.304434078396994e-05,-4.759512423595152e-05,-7.310969883757928e-05,2.5937573434795446e-05,-0.00042208715314482687,-0.0013960694618197211,-0.001107621557880389
thatwell,0.0017751629379273008,-0.0006825250116556138,0.0015925060000301073,-0.0018136859513101411,-0.000154088015307141,-0.0006793241103093771,-0.00037059283269803167,0.00031116970652222503,7.303922210071906e-05,0.0005863982381090202
rosenlaui,-0.00011871777174372475,0.00011044848689226113,-0.000950163722016464,-0.00023011370346051808,0.0011715435854345677,-0.00025747815739113545,0.00044213656135472836,-0.0017061278416157614,0.00024715269265971284,0.00026993698115316834
rosa,-8.086246470037337e-05,8.027198305085555e-05,-0.0007346925303821912,-0.0001822478530272631,0.000673252104422767,-9.716480161321589e-05,0.001243865965600198,-0.001457829884139031,0.00021234444383841835,5.004332761414064e-05
senders,-4.788584986001098e-05,4.571992821305229e-05,-0.0004350338730662114,-8.307526725223167e-05,0.00036249469806466503,-2.1882517316391467e-05,0.0003472758092260803,-0.0006341097122009336,5.3056081260170476e-05,-5.201467682198524e-06
trench,-0.00013366812138180433,0.00011504699317302805,-0.0013062301074131845,-0.00030626290076041994,0.002045524698551417,-0.000691871627852327,-0.003991251588802955,0.0033075502531192506,-0.00026838331240774797,-6.565225799128768e-05
trenchers,-9.439268043907618e-05,0.0001053362740394868,-0.0010724116026152874,-0.0002238527912229177,0.0016166614445735272,-0.0005158508570924423,-0.002919583223058085,0.0022322370854754633,-0.00015085589196403934,-8.715181042162516e-05
senegambia,-0.00012543351343735,0.00014992063531748712,-0.0012816015110295052,-0.0002584692123371426,0.0015358916918020865,-0.0003794794316103527,0.0013606333950915554,-0.0029561783266607595,0.00031739898286018233,0.00028105430477202043
ropeor,-4.065098727543589e-05,4.8206124979167713e-05,-0.0004587009698619042,-7.583821815295714e-05,0.0005528373080319936,-0.00010215713242219054,0.00021403369753783883,-0.000801040629455542,0.00012914007447545895,-7.98843771839241e-05
senility,-3.098977207493401e-05,3.6710196711001315e-05,-0.00036526822217299644,-5.295497437031017e-05,0.00039062425935196016,-8.013746506311574e-05,0.0002945884812733131,-0.0006798181606498536,4.762664084517079e-05,9.421338961197102e-05
seniority,-0.0002086789782230194,0.0001352011046482891,-0.0014015420234782766,-0.00035307734162820243,-0.0029370959400772867,4.272703890742762e-05,-0.0007450626210907182,0.00022382721351236933,3.2545862820889986e-05,-1.802019836564529e-05
trenches,-9.173437029873792e-05,9.374574903105664e-05,-0.0008166311111555138,-0.00017202927513454492,0.0008270582003674598,-0.0002582138184083108,0.0011310994277890507,-0.0017332651013042479,0.00012319231445915012,0.00019459373987431393
seniors,-7.432927726245351e-05,6.522119624411882e-05,-0.0004838129203168774,-0.00016662027957515686,0.00036976299978290353,-0.00017166086475422438,0.0035010214691387855,0.004131014189619195,3.772480627074638e-05,0.0003059218680929451
transverse,-4.184623747923029e-05,3.8584721584650005e-05,-0.00033946528212216163,-7.376473221454081e-05,0.0003091444900027965,-6.0795922827484645e-05,0.00020998346182910335,-0.0005205558323214764,6.467112493725244e-05,-4.5193926282502204e-05
rout,-0.0005673849518715359,-0.0005097857198451045,0.00030691226320302476,-2.9932670781410222e-05,8.814738007308974e-06,-1.5261262142370374e-05,0.00010113724874586969,-0.00012015304624982817,-0.0037365583986016418,-0.0005131282312911838
transportsi,-0.00028480912943013427,0.00019393815357790593,-0.001901700948675628,-0.0005550712111141113,-0.004385388932688859,0.00011114276236809349,-0.0012639986695672032,0.0005708803046665423,4.803089942426286e-05,0.00016447584158891564
thenhe,0.0006803329020691173,-0.00025556077392482033,0.00019078628239321293,3.621281026606543e-05,0.00038113600371191,0.004782265073780301,-0.00028653459455966904,0.0004103228755833014,0.00028798566371003787,-0.0027064867800495425
thendoes,0.002106562146290748,-0.0007495062113485494,0.0017564627643959535,-0.0027822491381749915,-0.00013641371208157735,-0.0012215797077787774,-0.00047696092712583516,-0.0003548670265408629,0.00031108908907850435,-0.0005394357520826945
traits,-9.383699919518265e-05,6.738444280834665e-05,-0.0007806504230619411,-0.00010032631498616365,0.00047086231364933606,-0.00014562556085286564,0.00023557937733940856,-0.0007404819528530486,0.00016601516419504104,-0.00025460403340430907
rudy,-9.091662817150411e-05,6.489530991071511e-05,-0.0006420105801984002,-0.00022537339864620774,0.00032185504131747246,0.00011823011743971255,0.0011313723493026856,-0.0007741553195227811,-0.00016337205005757907,-0.00046832169158356267
thenceforward,0.0006803329020691173,-0.00025556077392482033,0.00019078628239321293,3.621281026606543e-05,0.00038113600371191,0.004782265073780301,-0.00028653459455966904,0.0004103228755833014,0.00028798566371003787,-0.0027064867800495425
thenah,0.0008280840842440037,-0.0003385172846099997,0.0003178520376867614,0.002791395769217356,-0.00018541047259745843,-0.0008978292346439754,-0.000120415463564438,4.598672971084214e-05,0.00020497703759779395,-0.0010354984791671419
thena,-4.065098727543592e-05,4.820612497916772e-05,-0.0004587009698619042,-7.583821815295713e-05,0.0005528373080319938,-0.0001021571324221905,0.0002140336975378389,-0.0008010406294555419,0.00012914007447545908,-7.988437718392393e-05
rudiments,0.0003731275813082171,-0.00013717793907820774,0.00017392013687848472,3.657489566693181e-05,4.708605181073495e-05,0.00037708573972262407,-4.894627300623086e-05,-2.701895738288819e-05,-0.0002723421861946485,0.0019532935332341995
themyes,0.0015352776124281768,-0.000645059273148045,0.0007123222571525705,0.004616095212054746,-0.0004651311566536237,-0.0016519106447584106,-0.00033256568374194067,0.0004953245390864442,0.0006726602172693372,-0.0021394715667177695
rudge,-0.00012651867394090024,0.000123518192100622,-0.0010468993017680131,-0.00014379658295925275,0.0013244299231090963,-0.0003450375763717766,0.0016236787230032386,-0.0027750810725321916,0.0005490970043310924,-0.00032379929870973544
tramful,0.0013414663127405573,-0.0004855968119446799,0.0009840895198023575,-0.000988340223395379,1.1075964116502835e-05,0.0002457554852521578,-0.00041754368480041926,-0.00010776968726645549,-0.0003858902401506452,0.0025555857341368763
sedges,-0.00013366812138180433,0.00011504699317302805,-0.0013062301074131845,-0.00030626290076041994,0.002045524698551417,-0.000691871627852327,-0.003991251588802955,0.00330755025311925,-0.0002683833124077479,-6.565225799128777e-05
rudderless,-0.0010093294911598396,-0.0009327709295741046,0.0006523779192277942,6.710664165591536e-05,-2.562785566913583e-05,2.6856017978465123e-05,-0.0002379318158285205,0.0001244978802374958,0.002785834320285337,0.0003342639299393128
rudder,-0.0005265215610135241,0.0005036352587682957,-0.003517749378217406,-0.0009800095940390584,0.002558945057284442,-0.001048847652449589,0.0035380039984346276,-0.007462631609969758,0.0007246576186702127,0.0005502798575330346
rucastles,-0.0003347698998338829,0.0003086777726772298,-0.002715722256977583,-0.0005901178577163882,0.0024731559200226396,-0.0004863673826199314,0.0016798676946330076,-0.00416444665857227,0.0005173689994980725,-0.0003615514102600513
rucastle,-0.001422772074294011,0.001311880533878232,-0.011541819592154815,-0.0025080008952946663,0.010510912660096298,-0.0020670613761347226,0.007139437702190341,-0.017698898298932283,0.0021988182478668355,-0.0015365934936052198
traitors,-0.0021272770709068302,0.006476981910817381,0.004384202106802474,0.00038386494738656057,-0.00010442715496012394,0.00022366249443599203,-0.0014269580020448284,0.0008827465500623671,0.0010365358881401054,0.0006775933421625717
trainsone,-8.586904089538257e-05,0.00010700589320686329,-0.0009346619521461425,-0.00030625228283418253,0.0009655311987959277,-0.000281160950663665,0.001104820691545492,-0.00263545050574888,0.00016879282794396978,-0.00014331336238564764
ruby,-5.426198415120619e-05,5.9448618637352924e-05,-0.00040222879527023863,-9.028715507593956e-05,0.0004517320118459278,-0.00010257595956334703,8.532029042305486e-05,-0.0005363289014387015,2.8255441293495184e-05,0.00010511257517388703
ruffianism,-7.432927726245351e-05,6.522119624411882e-05,-0.0004838129203168774,-0.00016662027957515686,0.00036976299978290353,-0.00017166086475422438,0.0035010214691387855,0.004131014189619198,3.7724806270746605e-05,0.0003059218680929451
tradespeople,-4.788584986001098e-05,4.571992821305229e-05,-0.0004350338730662114,-8.307526725223167e-05,0.00036249469806466503,-2.1882517316391467e-05,0.0003472758092260803,-0.0006341097122009335,5.305608126017043e-05,-5.201467682198602e-06
secretaryyou,0.00026721202932135086,-0.00010487995537294635,-0.00019293768749597195,-3.432715578793207e-05,0.00042065853056662923,0.00393507750156431,6.909717354185763e-05,0.00016399407766097703,0.00042010867188276685,-0.0032986568326801116
secreti,0.002106562146290747,-0.00074950621134855,0.0017564627643959544,-0.002782249138174992,-0.00013641371208157805,-0.0012215797077787772,-0.0004769609271258357,-0.00035486702654086453,0.00031108908907850495,-0.0005394357520826959
secreting,-0.00011369644748603182,8.688916300512197e-05,-0.0007760468672099891,-0.00019719079262514746,0.0008187672090714378,-0.00015317980666328454,0.0008021002279408846,-0.0011315324310927685,6.669215062878269e-05,9.239354283918016e-05
traditions,-3.872290442530293e-05,7.920327224484079e-05,-0.000256137619549669,-2.3298958652613695e-05,0.000282707307669653,-9.542173368769894e-05,0.00029195950768385107,-0.0005434887838926937,1.48924976601941e-05,-5.4852085190846594e-05
theological,-3.098977207493401e-05,3.6710196711001315e-05,-0.00036526822217299644,-5.295497437031017e-05,0.00039062425935196016,-8.013746506311574e-05,0.00029458848127331306,-0.0006798181606498533,4.762664084517093e-05,9.421338961197104e-05
secretthe,-4.184976945714215e-05,5.6968761363466434e-05,-0.0003849898926874049,-7.823098331978038e-05,0.00040134328767513233,-3.1632532998009875e-05,0.0003223046119154019,-0.0007006668115819723,8.008843570612199e-05,-0.00011832634113032279
thentrouble,-0.000689329612708381,0.002076762656553113,0.0014340735177502011,0.0001264298049932868,-4.6126844797891633e-05,5.5907878968348333e-05,-0.0003421399554598538,5.9291216080711306e-05,-7.431502786516112e-05,-3.8039577803549126e-05
thenthen,-0.0004982443157748643,0.0014726623483461336,0.0008609669617820004,7.518128191905347e-05,-5.7727286608742386e-05,3.7073197598808514e-06,-4.6134756671764555e-05,-1.6015005782003594e-05,-0.0002675445716394609,-4.16968829545279e-05
thensilence,-0.0007220612156252796,0.0023400799707953557,0.0015869268939080023,-1.6522170391984236e-05,-2.37975621179752e-05,-3.655484941878926e-05,1.2968786717400377e-05,-0.00021104357657240964,-0.0006980347309098456,-0.0005538107789401864
thenshe,0.0017612471189192077,-0.0006207200061290728,0.0015766136846665283,-0.0029906969730129416,-0.00023903356562294205,-0.001981869231901242,-0.00019988303930589934,-0.0002606319556328966,0.0006504044354954636,-0.0037406656089916243
securer,-0.00010852396830241234,0.000118897237274706,-0.0008044575905404773,-0.00018057431015187925,0.0009034640236918558,-0.0002051519191266941,0.00017064058084610974,-0.0010726578028774029,5.651088258699022e-05,0.0002102251503477736
trainer,-0.0003046894495446079,0.0004345060254007654,-0.0034915398024247014,-0.00039860796685560116,0.002505727743685174,-0.0008397434044548378,-0.0006595111405447544,-0.0028244673005838,0.0003697272153383437,-0.00045080812259274083
trainers,-0.00019389328607384205,0.00027650383434594476,-0.0022218889651793713,-0.0002536596152717476,0.0015945540187087559,-0.0005343821664712623,-0.00041968890761938344,-0.0017973882821897054,0.0002352809552153122,-0.00028687789619539274
ruffles,0.0005832856472779152,-0.00023226803871377087,0.00026593929292034404,9.164420566094703e-05,0.00023048615245419962,0.002738098507412258,-0.0002582611075023035,0.00021353938779319174,9.525481329240284e-05,-0.0006411332109206235
trampa,0.0010286158307378087,-0.00035057247534327836,0.0009624166643310826,-0.0017722421661715913,-0.00013808736488627203,-0.0011620554584743728,-4.158221908723975e-05,1.3819174527480422e-05,0.0002942548709567136,-0.001817953189510463
themwhen,-3.7230254053005786e-05,5.9077707050986265e-05,-0.0004555467628259259,-1.9095423755960957e-05,0.0003681174379659636,-0.00014780153212963206,0.00024451615275037275,-0.0008446183741876772,9.356757309423569e-05,-1.8904006847662147e-06
transports,-4.3223078199986745e-05,4.78250679097164e-05,-0.00029110422224528607,-7.779566812054406e-05,0.0001727474590743754,-5.730590911452273e-05,0.0003078017353875267,-0.00027225982562441894,8.838913750239626e-06,8.65895626246111e-05
transformer,-3.872290442530293e-05,7.920327224484079e-05,-0.000256137619549669,-2.3298958652613695e-05,0.000282707307669653,-9.542173368769894e-05,0.00029195950768385107,-0.0005434887838926938,1.4892497660194147e-05,-5.4852085190846405e-05
themnames,0.0008165516501383023,-0.0003164602765908459,0.0003791052540956306,0.00013708143448453892,0.0002878523121223007,0.00398761844356565,-0.0004144007429264666,0.00038999830357394345,8.455267150730976e-05,-0.0007165895279948074
seeingeh,0.0022872091281735717,-0.0008123846607381455,0.0020445417606766,-0.002815895324588342,-0.00024847345756511213,-0.0014227848626846297,-0.0004190166707649868,4.910915156617204e-05,0.00021184851423445235,-0.00048311708616836094
seekers,-0.00018583289721029258,0.00016337792133176338,-0.0014716173845186903,-0.00038748423286891475,0.0016496929619457023,-0.0004445509240867509,0.0027087458498739492,-0.0015421951290161377,0.00039741459823886753,0.00019216430298179445
themit,-0.0006451954080342294,0.002047355415075192,0.0013600046662231356,0.00011876925558041275,-1.2477737621510166e-05,-2.4986715374565274e-05,-0.00017067502050558544,7.1940546170163624e-06,-4.533455853645188e-05,-6.588308873972816e-05
rowsand,-0.00046691562015966785,0.001254657016169563,0.0007363591023258834,8.286279132131306e-05,-0.00011408932368352673,5.0677557518071744e-05,-0.0001608472567679512,0.00017353672167325426,0.0005025255474619326,0.00025333101830333647
seetheyve,-0.0002035517114608052,0.00015614350147191746,-0.0014860638932440281,-0.0004211626308385665,-0.003192520956421032,1.2063878152662684e-05,-0.0007647419735177396,0.00027178913373378954,-3.335455532961413e-05,0.00015899073532541074
transition,-3.872290442530293e-05,7.920327224484079e-05,-0.000256137619549669,-2.3298958652613695e-05,0.000282707307669653,-9.542173368769894e-05,0.00029195950768385107,-0.0005434887838926938,1.4892497660194147e-05,-5.4852085190846405e-05
transmit,-6.484279592233891e-05,7.166986050917796e-05,-0.0006299932492274958,-9.819346515185315e-05,0.00033273936626001746,-0.0001492550149643432,0.00034009659621747184,-0.0008621202700368349,8.86450951042573e-05,0.00022198031108946033
transom,-0.00024910646051891285,0.00019929771207825254,-0.0014509360645839607,-0.00036671672244908217,-0.0018735964121124914,7.54780568387292e-05,0.00044479075401113194,-0.0006677571444270812,5.531678643877351e-05,-0.00014156766589818284
transparency,-0.00013707616664240777,0.00019202789894426085,-0.0012556823707282276,-0.00034823741428217486,0.001518197241785793,-0.0003865460316632643,0.0011699818111124954,-0.0034851092304403314,0.00021717957799367158,-7.715567668483917e-05
seizures,-4.691773087616525e-05,5.361002373309626e-05,-0.0005091242442205945,-5.6206036742262116e-05,0.0005777974250502783,-0.00013242945709439965,0.00031605069869672186,-0.0009676987506823306,0.00012061596578159605,4.6480866565127126e-05
rover,-4.422711229274006e-05,4.829319865854223e-05,-0.0003784686129862047,-7.06919063071339e-05,0.00029163158843650556,-9.398039725028072e-05,0.0005475112727063619,-0.0007607485613240429,4.221418933301415e-05,0.00012322894427887834
themif,-0.00013807730939206363,0.0001265051728025288,-0.0010834369636598896,-0.0002894227787711657,-0.0019149587305207188,-4.706776752401831e-05,-0.00023810887914954052,-2.2548072427203573e-05,-4.4553215514748224e-05,9.100493709564709e-05
transport,-4.3223078199986745e-05,4.78250679097164e-05,-0.00029110422224528607,-7.779566812054406e-05,0.0001727474590743754,-5.730590911452273e-05,0.0003078017353875267,-0.000272259825624419,8.83891375023967e-06,8.658956262461109e-05
themhas,0.0012346796234395468,-0.0004580305084645211,0.0006371269655153117,0.002957096135230927,-0.00016614495739511817,-0.0007742895714978743,-0.0003985655936693168,0.0003161282186049224,-8.094777635856065e-05,0.00037825345733323107
transit,0.0013414663127405573,-0.0004855968119446799,0.0009840895198023575,-0.000988340223395379,1.1075964116502835e-05,0.0002457554852521578,-0.00041754368480041926,-0.00010776968726645568,-0.000385890240150645,0.002555585734136877
seeeverything,0.0007120656061817415,-0.00026556761138791287,0.00021739135800821362,0.002595168724739261,-0.0002118664493491756,-0.0009880707147645687,-3.960417021505513e-05,0.00029542023510132254,5.719215071716193e-05,-0.0011818963705664562
sediment,0.0005497504046948442,-0.00020670251715994875,9.558551847845596e-05,3.075382598533801e-05,0.00039118437429065103,0.004477319949233467,-0.0002180635253887868,0.00027305907328530537,0.00041073908695915366,-0.0031140500818588844
royces,-0.001960842551014061,-0.0017808712323694109,0.0012076286580694848,6.151907035549316e-05,-6.2218981162177315e-06,-9.727660717273433e-06,-0.0003747369540797862,0.0002081369151369305,0.003821212879002142,0.000662924047208726
seductive,0.0018050938742565428,-0.000640727065502834,0.0016161435593879615,-0.0019412513031510576,-0.00015579701091300468,-0.0009354131619739979,-0.0005450722551444833,-0.00010630786587941775,7.659637040630498e-05,-6.911575243067677e-05
rubicund,0.0005359204622595189,-0.00018456798558149376,-0.00011979009029552754,0.0031701948846722277,-0.00019105592452254807,-0.001303606563563718,0.0002348030939787932,0.000126165739566844,0.0004420829353894242,-0.003337486031373714
rubenstein,0.00037312758130821706,-0.00013717793907820776,0.00017392013687848472,3.657489566693183e-05,4.708605181073492e-05,0.00037708573972262396,-4.8946273006230756e-05,-2.7018957382888578e-05,-0.00027234218619464826,0.0019532935332341995
seealways,0.0015274539597007074,-0.0005805979675044855,0.000744348048486054,0.0037372254060187805,-0.0001674232807061973,-0.0010239832828939765,-0.0004210004668218165,0.00018444601591893685,-0.00019069265382461848,0.0007211172603521126
trams,-0.0008254200864662543,0.002463037552407201,0.0016281062356823782,9.915940941485769e-05,-1.7195064201338426e-05,5.6914587335916614e-05,-0.0003585863920489402,0.00024201997018780154,0.00019724260726649822,0.00020913840224555402
seedlings,0.0018050938742565428,-0.000640727065502834,0.0016161435593879615,-0.0019412513031510576,-0.00015579701091300468,-0.0009354131619739979,-0.0005450722551444833,-0.00010630786587941775,7.659637040630498e-05,-6.911575243067677e-05
themthen,0.0008280840842440037,-0.0003385172846099997,0.0003178520376867614,0.002791395769217356,-0.00018541047259745843,-0.0008978292346439754,-0.000120415463564438,4.598672971084211e-05,0.00020497703759779425,-0.0010354984791671419
roysterers,-9.439268043907626e-05,0.00010533627403948675,-0.0010724116026152874,-0.00022385279122291756,0.0016166614445735268,-0.0005158508570924421,-0.0029195832230580854,0.002232237085475463,-0.0001508558919640397,-8.715181042162592e-05
roysterer,-0.00021464726119047468,0.00020020970554270149,-0.001959232010427722,-0.0004938291637107772,0.002955125963980369,-0.0009357649302753267,-0.004111538773749565,0.002115688906256868,-6.160546626028051e-05,-2.5418879231927207e-05
roylotts,-0.0003658588854789412,0.0004338551248125295,-0.004128308728757369,-0.000682543963376653,0.004975535772288212,-0.000919414191799766,0.0019263032778406588,-0.007209365665100278,0.0011622606702791848,-0.000718959394655361
themtee,0.0018642950681640234,-0.0006542298563979529,0.0015478448221970063,-0.0015728387164676508,-0.00010042262783084713,-0.0007996218122963324,-0.00046119896010852243,-0.00019521196022193185,-0.00013898490433192682,0.00088986352736195
themselvesalas,0.0004630838946104039,-0.0001670794272603657,-1.7529035025616746e-05,0.0026190192903554283,-0.00022334997328706373,-0.0011659060807680654,0.000176028917123836,0.00014180309982180834,0.0002628179294141167,-0.002522730468351954
roylott,-0.0005691138218561365,0.0006748857497083903,-0.006421813578067059,-0.0010617350541414665,0.007739722312448375,-0.0014301998539107466,0.002996471765529928,-0.011214568812378284,0.0018079610426565162,-0.0011183812805750143
roylance,-0.001939539137007109,-0.0017699155883377118,0.0011280433208603951,0.00012375766316058065,9.907430835285621e-07,-6.077105222301179e-05,-0.00046570773545024003,0.00027476280528220486,-0.000827688268893143,-0.0001343199254999023
transference,-0.0012064950709091769,-0.0011029954725864336,0.0007261420345047433,4.076656006984137e-06,4.612434260377114e-05,-4.8277601465768506e-05,-0.000231034331620769,8.176859981630991e-05,-0.002106835375578536,-0.00028797536412913916
roomher,0.0010300766609734134,-0.00036898647908577476,0.0009874567257888403,-0.0018413568850940956,-0.00015302810862897497,-0.0012424455332589572,-1.3689071477431513e-05,0.0001375521771592531,0.00034580373882913334,-0.001976169398137814
thatit,-0.00014854641858865245,0.00011471935836165481,-0.0010835078089707056,-0.00025786105576655616,0.001041210251648032,-0.00015738305667899576,0.0008980910477403377,-0.0022151168438311265,7.796035055863073e-05,3.035316110590037e-05
ravings,0.0004412846133899331,-0.00014184832170133945,8.212146887247918e-05,5.8697166515699176e-05,0.00013390142409296863,0.0005321812281385353,9.045556935077921e-05,-0.00024605724139604784,-0.0006308829329014678,0.004000409881105979
riskthough,0.0010300766609734134,-0.00036898647908577476,0.0009874567257888403,-0.0018413568850940956,-0.00015302810862897497,-0.0012424455332589572,-1.3689071477431518e-05,0.00013755217715925313,0.0003458037388291335,-0.0019761693981378134
trés,0.0009601261968468684,-0.0003195900893735795,0.0009333732763065074,-0.0017283846335313818,-0.00013513656770965815,-0.0012649849070232597,-0.00011295330886244205,-0.00015841588211793495,0.00029101997812484577,-0.0021206534420288112
